#####################################################################
# Alchemist log file - simulation started at: 2024-12-17T18:06+0000 #
#####################################################################
#
# Algorithm = sm_av, CamHerdRatio = 1.0, NumberOfHerds = 2.0, Seed = 30.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] ClusteringDistance[mean] ClusteringDistance[variance] 
0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60.0 0.0
0.009349245815680085 0.0 0.0 0.0 0.0 2.2361 0.058823529411764754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
10.009349245815681 0.0 0.0 0.0 190.0 2684.9688 0.04925872884607215 4.7501174489141473E-4 3.281921294747663 55.92753130048838 20.139441373752987 20.426509559897323 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
20.00934924581568 0.0 0.0 0.0 200.0 2643.188 0.030607536029084354 8.706907543005103E-4 9.851413573255115 106.18205034581378 20.83399736885024 21.15947356418474 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
30.00934924581568 0.0 0.0 0.0 200.0 2583.6529 0.030133330728455254 8.713682103720452E-4 10.452115076808742 115.72481385441958 21.794150109245997 22.31836598936325 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
40.009349245815685 0.0 0.0 0.0 200.0 2462.7467 0.030156538853318152 8.699598249914087E-4 10.91479538564229 126.20011810122428 22.765434392152162 23.315044038355268 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
50.009349245815685 0.0 0.0 0.0 200.0 2481.0542 0.030198038039496305 8.674447003192035E-4 11.232982276424757 133.64307948539997 23.38523943304314 23.781132078373158 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
60.009349245815685 0.0 0.0 0.0 200.0 2436.5804 0.030200385287768673 8.673018758319352E-4 11.25540212861972 134.15715218781708 23.366781853799225 23.76020551517303 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
70.00934924581568 0.0 0.0 0.0 200.0 2373.541 0.030159089554043967 8.69804838350938E-4 10.95464402113103 127.1056716108234 22.801242996336224 23.202708480988225 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
80.00934924581568 0.0 0.0 0.0 200.0 2449.9074 0.030132936206001888 8.713921591129999E-4 10.427976604118966 115.20728500787743 21.77368068689861 22.138060396711985 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
90.00934924581568 0.0 0.0 0.0 200.0 2429.7817 0.03347721783886754 8.554546471130013E-4 8.92938769170339 106.23220562300159 21.05270086228061 21.368747938355916 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
100.00934924581568 0.0 0.0 0.0 200.0 2499.9541 0.030244904851898773 8.646175225295318E-4 11.370313379418393 137.08195307258478 23.929690126081063 24.47826839461396 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
110.00934924581568 0.0 0.0 0.0 200.0 2519.4882 0.033861078001603005 6.74031265166018E-4 13.34867366752182 189.45073041185293 28.643023732140556 30.095155351244173 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
120.00934924581568 0.0 0.0 0.1951 154.0687 2492.3016 0.05599431097229008 9.197371012284271E-4 15.125560108207566 244.59559575418533 33.31042821069041 35.48611356686343 0.05403296038540614 0.012386778818457667 0.27691892197520657 0.0012989065603182782 0.0974855682725401 0.050457951498570214 0.499613537396768 0.05800279267206703 60.0 0.0
130.00934924581568 0.0 0.0 0.2276 107.2221 2456.8418 0.06191062955011255 0.0010740658661844663 15.426013881059117 254.18042582030716 33.70120596678981 35.13021596773336 0.0682712006241651 0.01616052456018696 0.2999056313132966 9.80253021875945E-4 0.11775848534971894 0.05982074365067242 0.5172962035005509 0.05596700267594376 60.0 0.0
140.00934924581568 0.0 0.0 0.1951 108.7183 2539.3154 0.07145809463375864 0.0016205076077011665 15.813558804371397 266.8754699068715 34.35335371569713 35.929668731617696 0.06269533572341716 0.01637072995819236 0.321313595582513 1.255453866352985E-4 0.11371600760275603 0.0627182715280206 0.5827945389641248 0.04741719009883792 60.0 0.0
150.00934924581568 0.0 0.0 0.1789 112.1725 2376.0652 0.0824383548918026 0.0023056969736997552 16.197847564445574 279.624676299556 34.9809799446352 36.336392946395584 0.05838594402315123 0.01579211826581547 0.32643050522034556 8.019784284930016E-5 0.10941956160726515 0.0618176090635111 0.611754821713346 0.037191234335469704 60.0 0.0
160.00934924581568 0.0 0.0 0.1626 108.1695 2427.3648 0.09862115998376765 0.004274943726509962 16.618815708377063 294.31642824538307 35.863205664168554 37.158957171188604 0.05044184705748288 0.013297180952875366 0.31021735940351974 5.536108787953675E-4 0.11096987784334307 0.06823291982604648 0.6824647487365598 0.027574428916327588 60.0 0.0
170.00934924581568 0.0 0.0 0.2033 111.2833 2628.0012 0.11970578982674249 0.008672053527929005 17.057642431984323 310.2635786632528 36.78719318429794 38.65870878129205 0.05925759100176528 0.014156322005465407 0.2915473477286851 0.0014160301129125224 0.13608397189372753 0.07954266172378917 0.6695331417171393 0.0322982193685648 60.0 0.0
180.00934924581568 0.0 0.0 0.1707 117.8802 2496.7817 0.15527048456428597 0.02221617651967197 18.139082828428847 325.86141165377967 38.70376454965794 40.961058131621215 0.04417293361313807 0.009887275385195122 0.25872718259123734 0.002025812681053569 0.11810030312451458 0.07377112502757888 0.6917303468721567 0.03336668807349124 60.0 0.0
190.00934924581568 0.0 0.0 0.187 117.2268 2580.6218 0.17233499419233209 0.035327033394395496 20.641002596403087 299.514903451496 39.72324112600522 43.05270192817922 0.043592933612044464 0.008687988533380629 0.23312742757745514 0.0019847160781530293 0.1295438689062708 0.07942974255219624 0.6927780815422309 0.03254151335106784 60.0 0.0
200.00934924581568 0.0 0.0 0.1789 120.4193 2452.4931 0.18987364377723498 0.05128964091455019 22.657610905214742 273.77916065685395 41.17758661754724 45.13721293317979 0.0363935046273516 0.006345126759979838 0.2034727758711021 0.0012472207755633697 0.12515631843771108 0.07808512291203715 0.699737598538112 0.0324357258578814 60.0 0.0
