#####################################################################
# Alchemist log file - simulation started at: 2024-12-17T16:43+0000 #
#####################################################################
#
# Algorithm = bc_re_c, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 26.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] ClusteringDistance[mean] ClusteringDistance[variance] 
0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60.0 0.0
0.006803925341267725 0.0 0.0 0.0 0.0 1.4142 0.007765198590081662 0.0 27.76771927812303 0.0 27.76771927812303 27.76771927812303 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
10.006803925341268 0.0 0.0 0.0 765.0 2734.0835 0.0032847725254995267 1.1511888447491202E-5 25.22154047789669 4.959934114005 27.813436898861294 28.361743504007965 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
20.006803925341266 0.0 0.0 0.0 800.0 2570.4687 0.00548588106112982 3.4344962532912995E-5 25.783110338236483 6.4805613202902 28.85599285934983 29.529864353899224 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
30.006803925341266 0.0 0.0 0.0 800.0 2625.2804 0.012448594109373398 1.6775665831327715E-4 26.806930939005866 9.984324920837873 30.48346474925878 30.87514470881199 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
40.006803925341266 0.0 0.0 0.2556 800.0 2627.1063 0.051656711301739044 0.005172207089150293 28.617057122751966 21.331063636110184 35.321160208953415 36.3518432165219 0.07777309121145759 0.01928281126803299 0.3232444103476206 2.0063449725360346E-4 0.1418218596884898 0.07106491411485276 0.5894471043302859 0.030236249233058267 60.0 0.0
50.006803925341266 0.0 0.0 0.2556 719.9242 2606.0044 0.07221856995608447 0.00717581314182605 28.75691976944206 32.744073717899326 35.6687300069989 37.35631143016266 0.08033313284821739 0.019091148511109924 0.3142443137886151 6.319034253063875E-4 0.17746473225209108 0.09794827024584672 0.6942002761625915 0.022204882567821407 60.0 0.0
60.006803925341266 0.0 0.0 0.2556 714.8177 2667.8783 0.07928941035712768 0.00928459836701035 28.387672887207547 40.23844544904504 36.21951135416711 37.51291628967393 0.07922479959670638 0.018611626710199024 0.30990877489299845 7.891250883201781E-4 0.17185138791798846 0.0927814684126877 0.6722421939144843 0.024548611527037346 60.0 0.0
70.00680392534127 0.0 0.203 0.2556 718.4231 2642.5358 0.10515817782488489 0.02725971423585798 27.95880432407044 51.92223291693757 38.425451187292275 40.39430447895141 0.09888212994259801 0.029129794234892287 0.3868036259519276 0.0017752777286295985 0.19404371031314513 0.11575898408034445 0.7590533374014207 0.021167358576534834 60.0 0.0
80.00680392534127 0.2105 0.2556 0.2556 752.2074 2735.2004 0.16079409549441415 0.05630217167139391 23.465982961746647 212.03422399888035 40.91633580397659 42.36663548843346 0.14986068816191062 0.06762360565001052 0.5862197507510032 0.006940536815094784 0.18509757548626563 0.10804532522391182 0.7240581629315684 0.030117069486628862 60.0 0.0
90.00680392534127 0.2256 0.2406 0.2481 717.279 2723.9075 0.1651028975140994 0.059029145713425345 22.848246274186128 225.37692170590208 41.194634561062486 42.531140156977116 0.14257696520526997 0.0655212901198042 0.5925855116344033 0.003723124664392784 0.17004141748280843 0.10006978511081782 0.7067346414129226 0.03456843398103546 60.0 0.0
100.00680392534127 0.2256 0.2406 0.2556 705.7372 2696.3192 0.17647210030387084 0.06915987561341298 22.829968843906137 231.27711415607342 41.76227860260093 42.70795678881653 0.16848533870329305 0.08669950064760981 0.6590750013981757 0.013664578066103997 0.16625831405298772 0.09365908983559368 0.6503634049719812 0.05025138964516865 60.0 0.0
110.00680392534127 0.2256 0.2256 0.2406 671.2597 2871.2306 0.20086257431186555 0.09450306672799581 22.996781443809965 246.88100741005601 43.2982574994891 46.193539391459375 0.16453598792770516 0.0898015595948268 0.6838526998245243 0.015788694538349843 0.16403604900550292 0.0959736968811105 0.6817748286791215 0.044294432848580645 60.0 0.0
120.00680392534127 0.2406 0.2556 0.2556 647.4365 2700.3531 0.2114876436758675 0.09697983181274272 20.556476659682737 301.41251450976216 43.679348918653105 45.32010898748475 0.1797118862344211 0.10031886592765026 0.7029906137993532 0.022268156077675 0.17218587458114537 0.10187887266415084 0.6735506270380099 0.0595877792829479 60.0 0.0
130.00680392534127 0.2406 0.2406 0.2556 640.695 2648.9459 0.23968033163994745 0.11757785956479105 18.159468879830648 374.8021361069551 45.41450315195648 48.993059327544934 0.1839609673470272 0.10730222493609647 0.7196120193280771 0.03206733017396283 0.17943770814514354 0.10863403996862521 0.701918093626591 0.056684437796609914 60.0 0.0
