#####################################################################
# Alchemist log file - simulation started at: 2024-12-18T08:59+0000 #
#####################################################################
#
# Algorithm = ff_linpro, CamHerdRatio = 2.0, NumberOfHerds = 4.0, Seed = 70.0
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage CamDist ObjDist NoisePerceivedNormalized[mean] NoisePerceivedNormalized[variance] NoisePerceived[mean] NoisePerceived[variance] NoisePerceived[percentile90] NoisePerceived[max] BodyCoverage[mean] BodyCoverage[variance] BodyCoverageOnlyCovered[mean] BodyCoverageOnlyCovered[variance] FovDistance[mean] FovDistance[variance] FovDistanceOnlyCovered[mean] FovDistanceOnlyCovered[variance] ClusteringDistance[mean] ClusteringDistance[variance] 
0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 60.0 0.0
0.0030802528686837416 0.0 0.0 0.0 0.0 1.0 0.03546417570822323 0.0 30.77716444092788 0.0 30.77716444092788 30.77716444092788 0.0 0.0 NaN NaN 0.0 0.0 NaN NaN 60.0 0.0
10.003080252868685 0.0 0.0 0.1654 718.7509 2535.7722 0.06410068179832486 0.01084919693341219 28.21211726125324 30.34093105322322 36.633799752496095 37.81993106102217 0.04608344209035555 0.011704368130021153 0.27869510216548354 0.005668402331136675 0.09826154908735314 0.05370391028654638 0.5942484159092308 0.02885825438852411 60.0 0.0
20.003080252868685 0.0472 0.1654 0.2362 650.4199 2536.4403 0.11548656703631596 0.03934830336799575 28.594263656289247 47.42550144020363 39.81741380080324 40.99662307860491 0.10289193948634684 0.04084813566937233 0.43557587715886825 0.027572143285850715 0.1591796194796241 0.0893407458208573 0.6738603891304087 0.029387740068397714 60.0 0.0
30.003080252868685 0.2205 0.2283 0.2441 352.6452 2444.8254 0.16873264607810315 0.071922574220428 25.627339656900116 185.1342877966187 42.30153512920986 43.865640236249035 0.13977639975761147 0.068737330377296 0.5726323473940858 0.03256722629345839 0.1759843074546543 0.10683764423494088 0.7209679692497127 0.0427051497374744 60.0 0.0
40.003080252868685 0.2441 0.2441 0.2441 175.261 2574.3089 0.20547423072848003 0.10319139551498399 24.689969902965398 256.7314972743308 44.64639371213236 48.93294534809616 0.16211924543640863 0.08629545457545149 0.6641659409814161 0.017883849388193696 0.20434317831848353 0.13284863427728874 0.8371478595628196 0.010554810058751038 60.0 0.0
50.003080252868685 0.2362 0.2441 0.2441 98.1093 2537.415 0.21329377025967744 0.11148017395295695 24.90117954601961 264.6659599657953 45.61872669769453 49.13711819367986 0.17375353726854292 0.0981871992797966 0.7118290075195145 0.016601251417156303 0.2025438706862 0.1310291746388047 0.8297765024886258 0.01251087070376829 60.0 0.0
60.003080252868685 0.2441 0.2441 0.2441 96.7327 2637.5401 0.22312941866447056 0.1213506636647992 25.142629723124685 273.45245729609627 46.73598583600227 49.248422598597585 0.17467131839795705 0.09930984874860165 0.715588949565824 0.017124195938778067 0.2073313181400187 0.13608229290116622 0.8493895936703992 0.0080094251605826 60.0 0.0
70.00308025286868 0.2362 0.2441 0.2441 117.8733 2504.0742 0.22980741841777866 0.12755841750075572 25.303558720520925 279.1451575246525 47.16542445956738 49.301449177734355 0.16791767374017136 0.09460372335646801 0.6879207924194116 0.0276906487193648 0.20822628310411365 0.1370903387632274 0.8530560630394334 0.007367604289941218 60.0 0.0
80.00308025286868 0.2283 0.2441 0.2441 126.3922 2541.7176 0.24081688702092055 0.13951049048428857 25.64356409384406 292.34796557523055 47.98825971827486 49.26924150066934 0.17039947063025349 0.09657074852479965 0.6980881538723287 0.02494481781025259 0.2034650249212163 0.13151358190263415 0.8335502633869184 0.009642403629125076 60.0 0.0
